product_id,image_path,colour,design,title,price,fabric,brand,seg_path,design_source
42502739,images/42502739.jpg,white,embroidered,3 Piece - Embroidered Suit - 42502739,11990,Karandi,Nishat,images_seg/42502739.png,title
42502652,images/42502652.jpg,multi,embroidered,3 Piece - Digital Printed Embroidered Suit - 42502652,8990,Cotton,Nishat,images_seg/42502652.png,title
42504011,images/42504011.jpg,red,embroidered,1 Piece - Dyed Loose Fabric - 42504011,1400,Khaddar,Nishat,images_seg/42504011.png,clip
42504029,images/42504029.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504029,504,Khaddar,Nishat,images_seg/42504029.png,title
42504010,images/42504010.jpg,lilac,embroidered,1 Piece - Dyed Loose Fabric - 42504010,1400,Khaddar,Nishat,images_seg/42504010.png,clip
42504043,images/42504043.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504043,504,Khaddar,Nishat,images_seg/42504043.png,title
42504057,images/42504057.jpg,yellow,printed,3 Piece - Printed Loose Fabric - 42504057,546,Linen,Nishat,images_seg/42504057.png,title
42504070,images/42504070.jpg,black,printed,1 Piece - Digital Printed Loose Fabric - 42504070,1450,Khaddar,Nishat,images_seg/42504070.png,title
42504056,images/42504056.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504056,546,Linen,Nishat,images_seg/42504056.png,title
42504028,images/42504028.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504028,504,Khaddar,Nishat,images_seg/42504028.png,title
42504009,images/42504009.jpg,beige,solid,1 Piece - Dyed Loose Fabric - 42504009,1400,Khaddar,Nishat,images_seg/42504009.png,clip
42504012,images/42504012.jpg,black,printed,1 Piece - Dyed Loose Fabric - 42504012,1400,Khaddar,Nishat,images_seg/42504012.png,clip
42504074,images/42504074.jpg,peach,printed,3 Piece - Printed Loose Fabric - 42504074,560,Khaddar,Nishat,images_seg/42504074.png,title
42502777,images/42502777.jpg,maroon,embroidered,3 Piece - Embroidered Suit - 42502777,16490,Chiffon,Nishat,images_seg/42502777.png,title
42502611,images/42502611.jpg,grey,embroidered,3 Piece - Digital Printed Embroidered Suit - 42502611,10990,Cambric,Nishat,images_seg/42502611.png,title
42502637,images/42502637.jpg,multi,embroidered,3 Piece - Digital Printed Embroidered Suit - 42502637,8990,Cotton,Nishat,images_seg/42502637.png,title
42502640,images/42502640.jpg,rust,embroidered,3 Piece - Digital Printed Embroidered Suit - 42502640,8990,Cotton,Nishat,images_seg/42502640.png,title
42504073,images/42504073.jpg,white,printed,1 Piece - Digital Printed Loose Fabric - 42504073,1450,Khaddar,Nishat,images_seg/42504073.png,title
42503978,images/42503978.jpg,white,printed,1 Piece - Digital Printed Loose Fabric - 42503978,850,Karandi,Nishat,images_seg/42503978.png,title
42504017,images/42504017.jpg,white,printed,3 Piece - Printed Loose Fabric - 42504017,504,Khaddar,Nishat,images_seg/42504017.png,title
42504054,images/42504054.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504054,546,Linen,Nishat,images_seg/42504054.png,title
42504048,images/42504048.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504048,546,Linen,Nishat,images_seg/42504048.png,title
42504052,images/42504052.jpg,green,printed,3 Piece - Printed Loose Fabric - 42504052,546,Linen,Nishat,images_seg/42504052.png,title
42504067,images/42504067.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504067,560,Khaddar,Nishat,images_seg/42504067.png,title
42504068,images/42504068.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504068,560,Khaddar,Nishat,images_seg/42504068.png,title
42503966,images/42503966.jpg,pink,printed,1 Piece - Digital Printed Loose Fabric - 42503966,850,Karandi,Nishat,images_seg/42503966.png,title
42503964,images/42503964.jpg,white,printed,1 Piece - Digital Printed Loose Fabric - 42503964,850,Karandi,Nishat,images_seg/42503964.png,title
42503967,images/42503967.jpg,beige,printed,1 Piece - Digital Printed Loose Fabric - 42503967,850,Karandi,Nishat,images_seg/42503967.png,title
42503965,images/42503965.jpg,multi,printed,1 Piece - Digital Printed Loose Fabric - 42503965,850,Karandi,Nishat,images_seg/42503965.png,title
42503968,images/42503968.jpg,green,printed,1 Piece - Digital Printed Loose Fabric - 42503968,850,Karandi,Nishat,images_seg/42503968.png,title
42503970,images/42503970.jpg,multi,printed,1 Piece - Digital Printed Loose Fabric - 42503970,850,Karandi,Nishat,images_seg/42503970.png,title
42503972,images/42503972.jpg,rust,printed,1 Piece - Digital Printed Loose Fabric - 42503972,850,Karandi,Nishat,images_seg/42503972.png,title
42503975,images/42503975.jpg,white,printed,1 Piece - Digital Printed Loose Fabric - 42503975,850,Karandi,Nishat,images_seg/42503975.png,title
42503981,images/42503981.jpg,multi,printed,1 Piece - Digital Printed Loose Fabric - 42503981,860,Khaddar,Nishat,images_seg/42503981.png,title
42503977,images/42503977.jpg,blue,printed,1 Piece - Digital Printed Loose Fabric - 42503977,850,Karandi,Nishat,images_seg/42503977.png,title
42503984,images/42503984.jpg,black,printed,1 Piece - Digital Printed Loose Fabric - 42503984,860,Khaddar,Nishat,images_seg/42503984.png,title
42503985,images/42503985.jpg,black,printed,1 Piece - Digital Printed Loose Fabric - 42503985,860,Khaddar,Nishat,images_seg/42503985.png,title
42503989,images/42503989.jpg,multi,printed,1 Piece - Digital Printed Loose Fabric - 42503989,820,Khaddar,Nishat,images_seg/42503989.png,title
42503991,images/42503991.jpg,black,printed,1 Piece - Digital Printed Loose Fabric - 42503991,820,Khaddar,Nishat,images_seg/42503991.png,title
42504013,images/42504013.jpg,green,embroidered,1 Piece - Dyed Loose Fabric - 42504013,1400,Khaddar,Nishat,images_seg/42504013.png,clip
42503959,images/42503959.jpg,green,solid,1 Piece - Dyed Loose Fabric - 42503959,780,Karandi,Nishat,images_seg/42503959.png,clip
42503961,images/42503961.jpg,white,embroidered,1 Piece - Dyed Loose Fabric - 42503961,780,Karandi,Nishat,images_seg/42503961.png,clip
42503962,images/42503962.jpg,beige,solid,1 Piece - Dyed Loose Fabric - 42503962,780,Karandi,Nishat,images_seg/42503962.png,clip
42504014,images/42504014.jpg,green,printed,3 Piece - Printed Loose Fabric - 42504014,504,Khaddar,Nishat,images_seg/42504014.png,title
42504018,images/42504018.jpg,yellow,printed,3 Piece - Printed Loose Fabric - 42504018,504,Khaddar,Nishat,images_seg/42504018.png,title
42504019,images/42504019.jpg,green,printed,3 Piece - Printed Loose Fabric - 42504019,504,Khaddar,Nishat,images_seg/42504019.png,title
42504021,images/42504021.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504021,504,Khaddar,Nishat,images_seg/42504021.png,title
42504022,images/42504022.jpg,white,printed,3 Piece - Printed Loose Fabric - 42504022,504,Khaddar,Nishat,images_seg/42504022.png,title
42504023,images/42504023.jpg,yellow,printed,3 Piece - Printed Loose Fabric - 42504023,504,Khaddar,Nishat,images_seg/42504023.png,title
42504031,images/42504031.jpg,white,printed,3 Piece - Printed Loose Fabric - 42504031,504,Khaddar,Nishat,images_seg/42504031.png,title
42504032,images/42504032.jpg,multi,printed,3 Piece - Printed Loose Fabric - 42504032,504,Khaddar,Nishat,images_seg/42504032.png,title
42504033,images/42504033.jpg,brown,printed,3 Piece - Printed Loose Fabric - 42504033,504,Khaddar,Nishat,images_seg/42504033.png,title
42504035,images/42504035.jpg,yellow,printed,3 Piece - Printed Loose Fabric - 42504035,504,Khaddar,Nishat,images_seg/42504035.png,title
42504036,images/42504036.jpg,green,printed,3 Piece - Printed Loose Fabric - 42504036,504,Khaddar,Nishat,images_seg/42504036.png,title
42504038,images/42504038.jpg,red,printed,3 Piece - Printed Loose Fabric - 42504038,504,Khaddar,Nishat,images_seg/42504038.png,title
42504039,images/42504039.jpg,blue,printed,3 Piece - Printed Loose Fabric - 42504039,504,Khaddar,Nishat,images_seg/42504039.png,title
42504040,images/42504040.jpg,brown,printed,3 Piece - Printed Loose Fabric - 42504040,504,Khaddar,Nishat,images_seg/42504040.png,title
42504041,images/42504041.jpg,rust,printed,3 Piece - Printed Loose Fabric - 42504041,504,Khaddar,Nishat,images_seg/42504041.png,title
42504042,images/42504042.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504042,504,Khaddar,Nishat,images_seg/42504042.png,title
42504045,images/42504045.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504045,546,Linen,Nishat,images_seg/42504045.png,title
42504051,images/42504051.jpg,grey,printed,3 Piece - Printed Loose Fabric - 42504051,546,Linen,Nishat,images_seg/42504051.png,title
42504058,images/42504058.jpg,black,printed,3 Piece - Printed Loose Fabric - 42504058,546,Linen,Nishat,images_seg/42504058.png,title
42501955,images/42501955.jpg,blue,printed,3 Piece - Printed Suit - 42501955,4790,Lawn,Nishat,images_seg/42501955.png,title
42501951,images/42501951.jpg,rust,printed,3 Piece - Printed Suit - 42501951,5690,Cambric,Nishat,images_seg/42501951.png,title
42502114,images/42502114.jpg,yellow,jacquard,3 Piece - Digital Printed Jacquard Suit - 42502114,9990,Jacquard,Nishat,images_seg/42502114.png,title
42502217,images/42502217.jpg,green,embroidered,3 Piece - Digital Printed Embroidered Suit - 42502217,8490,Cambric,Nishat,images_seg/42502217.png,title
42501953,images/42501953.jpg,blue,printed,3 Piece - Printed Suit - 42501953,5690,Cambric,Nishat,images_seg/42501953.png,title
42502215,images/42502215.jpg,peach,embroidered,3 Piece - Digital Printed Embroidered Suit - 42502215,8490,Cambric,Nishat,images_seg/42502215.png,title
42501947,images/42501947.jpg,beige,printed,3 Piece - Printed Suit - 42501947,5690,Cambric,Nishat,images_seg/42501947.png,title
42502219,images/42502219.jpg,yellow,embroidered,3 Piece - Digital Printed Embroidered Suit - 42502219,8490,Cambric,Nishat,images_seg/42502219.png,title
42502460,images/42502460.jpg,white,embroidered,3 Piece - Printed Embroidered Suit - 42502460,7490,Khaddar,Nishat,images_seg/42502460.png,title
42502117,images/42502117.jpg,white,jacquard,3 Piece - Digital Printed Jacquard Suit - 42502117,9990,Jacquard,Nishat,images_seg/42502117.png,title
42502463,images/42502463.jpg,grey,embroidered,3 Piece - Printed Embroidered Suit - 42502463,7490,Khaddar,Nishat,images_seg/42502463.png,title
42502462,images/42502462.jpg,green,embroidered,3 Piece - Printed Embroidered Suit - 42502462,7490,Khaddar,Nishat,images_seg/42502462.png,title
42502461,images/42502461.jpg,purple,embroidered,3 Piece - Printed Embroidered Suit - 42502461,7490,Khaddar,Nishat,images_seg/42502461.png,title
42502432,images/42502432.jpg,lilac,printed,3 Piece - Printed Suit - 42502432,5490,Khaddar,Nishat,images_seg/42502432.png,title
42502457,images/42502457.jpg,white,embroidered,3 Piece - Printed Embroidered Suit - 42502457,7490,Khaddar,Nishat,images_seg/42502457.png,title
42502431,images/42502431.jpg,white,printed,3 Piece - Printed Suit - 42502431,5490,Khaddar,Nishat,images_seg/42502431.png,title
42502416,images/42502416.jpg,yellow,printed,3 Piece - Digital Printed Suit - 42502416,5490,Khaddar,Nishat,images_seg/42502416.png,title
42502427,images/42502427.jpg,brown,printed,3 Piece - Printed Suit - 42502427,5490,Khaddar,Nishat,images_seg/42502427.png,title
42502426,images/42502426.jpg,orange,printed,3 Piece - Printed Suit - 42502426,5490,Khaddar,Nishat,images_seg/42502426.png,title
42502423,images/42502423.jpg,maroon,printed,3 Piece - Digital Printed Suit - 42502423,5490,Khaddar,Nishat,images_seg/42502423.png,title
42502422,images/42502422.jpg,yellow,printed,3 Piece - Digital Printed Suit - 42502422,5490,Khaddar,Nishat,images_seg/42502422.png,title
42502419,images/42502419.jpg,purple,printed,3 Piece - Digital Printed Suit - 42502419,5490,Khaddar,Nishat,images_seg/42502419.png,title
42501936,images/42501936.jpg,maroon,printed,3 Piece - Digital Printed Suit - 42501936,5190,Lawn,Nishat,images_seg/42501936.png,title
42502414,images/42502414.jpg,white,printed,3 Piece - Digital Printed Suit - 42502414,5490,Khaddar,Nishat,images_seg/42502414.png,title
42502366,images/42502366.jpg,pink,embroidered,3 Piece - Printed Embroidered Suit - 42502366,6990,Linen,Nishat,images_seg/42502366.png,title
42502364,images/42502364.jpg,beige,embroidered,3 Piece - Printed Embroidered Suit - 42502364,6990,Linen,Nishat,images_seg/42502364.png,title
42502360,images/42502360.jpg,rust,printed,2 Piece - Printed Suit - 42502360,3990,Cambric,Nishat,images_seg/42502360.png,title
42502363,images/42502363.jpg,rust,printed,2 Piece - Printed Suit - 42502363,3990,Cambric,Nishat,images_seg/42502363.png,title
42502357,images/42502357.jpg,yellow,embroidered,2 Piece - Printed Embroidered Suit - 42502357,5490,Cambric,Nishat,images_seg/42502357.png,title
42502361,images/42502361.jpg,blue,printed,2 Piece - Printed Suit - 42502361,3990,Cambric,Nishat,images_seg/42502361.png,title
42502328,images/42502328.jpg,black,printed,2 Piece - Printed Suit - 42502328,3590,Khaddar,Nishat,images_seg/42502328.png,title
42502359,images/42502359.jpg,multi,printed,2 Piece - Printed Suit - 42502359,3990,Cambric,Nishat,images_seg/42502359.png,title
42502365,images/42502365.jpg,maroon,embroidered,3 Piece - Printed Embroidered Suit - 42502365,6990,Linen,Nishat,images_seg/42502365.png,title
42501942,images/42501942.jpg,lilac,printed,3 Piece - Digital Printed Suit - 42501942,5190,Lawn,Nishat,images_seg/42501942.png,title
42502327,images/42502327.jpg,white,printed,2 Piece - Printed Suit - 42502327,3590,Khaddar,Nishat,images_seg/42502327.png,title
42501926,images/42501926.jpg,green,embroidered,3 Piece - Digital Printed Embroidered Suit - 42501926,6990,Lawn,Nishat,images_seg/42501926.png,title
42501924,images/42501924.jpg,black,embroidered,3 Piece - Digital Printed Embroidered Suit - 42501924,6990,Lawn,Nishat,images_seg/42501924.png,title
42501928,images/42501928.jpg,yellow,embroidered,3 Piece - Digital Printed Embroidered Suit - 42501928,6990,Lawn,Nishat,images_seg/42501928.png,title
42501941,images/42501941.jpg,green,printed,3 Piece - Digital Printed Suit - 42501941,5190,Lawn,Nishat,images_seg/42501941.png,title
42501939,images/42501939.jpg,white,printed,3 Piece - Digital Printed Suit - 42501939,5190,Lawn,Nishat,images_seg/42501939.png,title
42501930,images/42501930.jpg,black,embroidered,3 Piece - Digital Printed Embroidered Suit - 42501930,6990,Lawn,Nishat,images_seg/42501930.png,title
42501935,images/42501935.jpg,blue,printed,3 Piece - Digital Printed Suit - 42501935,5190,Lawn,Nishat,images_seg/42501935.png,title
42501931,images/42501931.jpg,lilac,embroidered,3 Piece - Digital Printed Embroidered Suit - 42501931,6990,Lawn,Nishat,images_seg/42501931.png,title
42501925,images/42501925.jpg,beige,embroidered,3 Piece - Digital Printed Embroidered Suit - 42501925,6990,Lawn,Nishat,images_seg/42501925.png,title
42502092,images/42502092.jpg,beige,printed,3 Piece - Digital Printed Suit - 42502092,5190,Cambric,Nishat,images_seg/42502092.png,title
42502192,images/42502192.jpg,green,printed,3 Piece - Printed Suit - 42502192,5190,Khaddar,Nishat,images_seg/42502192.png,title
42502241,images/42502241.jpg,rust,printed,3 Piece - Digital Printed Suit - 42502241,5690,Cambric,Nishat,images_seg/42502241.png,title
42502102,images/42502102.jpg,black,printed,3 Piece - Digital Printed Suit - 42502102,5190,Cambric,Nishat,images_seg/42502102.png,title
42502100,images/42502100.jpg,black,printed,3 Piece - Digital Printed Suit - 42502100,5190,Cambric,Nishat,images_seg/42502100.png,title
42502456,images/42502456.jpg,blue,embroidered,3 Piece - Printed Embroidered Suit - 42502456,7490,Khaddar,Nishat,images_seg/42502456.png,title
42502090,images/42502090.jpg,beige,printed,3 Piece - Digital Printed Suit - 42502090,5190,Cambric,Nishat,images_seg/42502090.png,title
42502088,images/42502088.jpg,blue,printed,3 Piece - Digital Printed Suit - 42502088,5190,Cambric,Nishat,images_seg/42502088.png,title
42502085,images/42502085.jpg,white,printed,3 Piece - Digital Printed Suit - 42502085,5190,Cambric,Nishat,images_seg/42502085.png,title
42502223,images/42502223.jpg,purple,embroidered,3 Piece - Digital Printed Embroidered Suit - 42502223,8490,Cambric,Nishat,images_seg/42502223.png,title
42501952,images/42501952.jpg,pink,printed,3 Piece - Printed Suit - 42501952,5690,Cambric,Nishat,images_seg/42501952.png,title
42502202,images/42502202.jpg,black,printed,3 Piece - Printed Suit - 42502202,5190,Khaddar,Nishat,images_seg/42502202.png,title
42502234,images/42502234.jpg,beige,printed,3 Piece - Digital Printed Suit - 42502234,5690,Cambric,Nishat,images_seg/42502234.png,title
42502189,images/42502189.jpg,blue,printed,3 Piece - Printed Suit - 42502189,5190,Khaddar,Nishat,images_seg/42502189.png,title
42501966,images/42501966.jpg,green,printed,3 Piece - Printed Suit - 42501966,4790,Lawn,Nishat,images_seg/42501966.png,title
42501962,images/42501962.jpg,black,printed,3 Piece - Printed Suit - 42501962,4790,Lawn,Nishat,images_seg/42501962.png,title
42502175,images/42502175.jpg,blue,printed,2 Piece - Digital Printed Suit - 42502175,5690,Cambric,Nishat,images_seg/42502175.png,title
42502177,images/42502177.jpg,green,printed,2 Piece - Digital Printed Suit - 42502177,5690,Cambric,Nishat,images_seg/42502177.png,title
42502178,images/42502178.jpg,blue,printed,2 Piece - Digital Printed Suit - 42502178,5690,Cambric,Nishat,images_seg/42502178.png,title
42502195,images/42502195.jpg,red,printed,3 Piece - Printed Suit - 42502195,5990,Lawn,Nishat,images_seg/42502195.png,title
42502180,images/42502180.jpg,peach,printed,2 Piece - Digital Printed Suit - 42502180,6490,Cambric,Nishat,images_seg/42502180.png,title
42502183,images/42502183.jpg,black,printed,2 Piece - Digital Printed Suit - 42502183,6490,Cambric,Nishat,images_seg/42502183.png,title
42502191,images/42502191.jpg,rust,printed,3 Piece - Printed Suit - 42502191,5990,Lawn,Nishat,images_seg/42502191.png,title
42502196,images/42502196.jpg,green,printed,3 Piece - Printed Suit - 42502196,5990,Lawn,Nishat,images_seg/42502196.png,title
42502198,images/42502198.jpg,green,printed,3 Piece - Printed Suit - 42502198,5990,Lawn,Nishat,images_seg/42502198.png,title
42502199,images/42502199.jpg,pink,printed,3 Piece - Printed Suit - 42502199,5990,Lawn,Nishat,images_seg/42502199.png,title
42502200,images/42502200.jpg,beige,printed,3 Piece - Printed Suit - 42502200,5990,Lawn,Nishat,images_seg/42502200.png,title
42502201,images/42502201.jpg,yellow,printed,3 Piece - Printed Suit - 42502201,5990,Lawn,Nishat,images_seg/42502201.png,title
42502236,images/42502236.jpg,black,printed,3 Piece - Digital Printed Suit - 42502236,6490,Cambric,Nishat,images_seg/42502236.png,title
PMD25-01,images/PMD25-01.jpg,multi,embroidered,3 Piece - Embroidered Suit - PMD25-01 M,14990,Khaddar,Nishat,images_seg/PMD25-01.png,title
PMD25-11,images/PMD25-11.jpg,multi,embroidered,2 Piece - Embroidered Suit - PMD25-11 M,14990,Khaddar,Nishat,images_seg/PMD25-11.png,title
PMD25-17,images/PMD25-17.jpg,multi,embroidered,3 Piece - Embroidered Suit - PMD25-17 M,14990,Khaddar,Nishat,images_seg/PMD25-17.png,title
PMD25-19,images/PMD25-19.jpg,multi,embroidered,3 Piece - Embroidered Suit - PMD25-19 M,14990,Khaddar,Nishat,images_seg/PMD25-19.png,title
PMD25-17,images/PMD25-17.jpg,multi,embroidered,3 Piece - Embroidered Suit - PMD25-17 D,2495,Khaddar,Nishat,images_seg/PMD25-17.png,title
PFE25-03,images/PFE25-03.jpg,white,embroidered,3 Piece - Embroidered Suit - PFE25-03,15990,Cambric,Nishat,images_seg/PFE25-03.png,title
PE25-111,images/PE25-111.jpg,lilac,embroidered,2 Piece - Basic Suit - PE25-111,13990,Jacquard,Nishat,images_seg/PE25-111.png,clip
PE25-186,images/PE25-186.jpg,black,embroidered,3 Piece - Basic Suit - PE25-186,10990,Cambric,Nishat,images_seg/PE25-186.png,clip
PE25-348,images/PE25-348.jpg,black,embroidered,Embroidered Shirt - PE25-348,9990,Jacquard,Nishat,images_seg/PE25-348.png,title
PE25-371,images/PE25-371.jpg,pink,embroidered,3 Piece - Embroidered Suit - PE25-371,11990,Cambric,Nishat,images_seg/PE25-371.png,title
PE25-377,images/PE25-377.jpg,pink,embroidered,3 Piece - Printed Embroidered Suit - PE25-377,13990,Satin,Nishat,images_seg/PE25-377.png,title
PE25-378,images/PE25-378.jpg,orange,embroidered,3 Piece - Printed Embroidered Suit - PE25-378,12990,Satin,Nishat,images_seg/PE25-378.png,title
PE25-452,images/PE25-452.jpg,pink,embroidered,3 Piece - Printed Embroidered Suit - PE25-452,13990,Satin,Nishat,images_seg/PE25-452.png,title
PE25-455,images/PE25-455.jpg,yellow,embroidered,3 Piece - Embroidered Suit - PE25-455,12990,Cambric,Nishat,images_seg/PE25-455.png,title
PE25-471,images/PE25-471.jpg,purple,embroidered,2 Piece - Embroidered Suit - PE25-471,9990,Jacquard,Nishat,images_seg/PE25-471.png,title
PE25-472,images/PE25-472.jpg,white,embroidered,2 Piece - Printed Embroidered Suit - PE25-472,9990,Cambric,Nishat,images_seg/PE25-472.png,title
PE25-491,images/PE25-491.jpg,green,embroidered,2 Piece - Printed Embroidered Suit - PE25-491,11990,Jacquard,Nishat,images_seg/PE25-491.png,title
PE25-497,images/PE25-497.jpg,peach,embroidered,2 Piece - Printed Embroidered Suit - PE25-497,7990,Jacquard,Nishat,images_seg/PE25-497.png,title
PE25-498,images/PE25-498.jpg,green,printed,2 Piece - Printed Suit - PE25-498,9990,Lawn,Nishat,images_seg/PE25-498.png,title
PE25-502,images/PE25-502.jpg,orange,embroidered,3 Piece - Embroidered Suit - PE25-502,12990,Cambric,Nishat,images_seg/PE25-502.png,title
PE25-510,images/PE25-510.jpg,white,embroidered,Embroidered Tunic - PE25-510,4690,Cambric,Nishat,images_seg/PE25-510.png,title
PE25-521,images/PE25-521.jpg,white,embroidered,2 Piece - Printed Embroidered Suit - PE25-521,8990,Lawn,Nishat,images_seg/PE25-521.png,title
PFE25-06,images/PFE25-06.jpg,white,embroidered,2 Piece - Embroidered Suit - PFE25-06,13990,Cambric,Nishat,images_seg/PFE25-06.png,title
PFE25-07,images/PFE25-07.jpg,white,embroidered,2 Piece - Embroidered Suit - PFE25-07,12990,Cambric,Nishat,images_seg/PFE25-07.png,title
PFE25-11,images/PFE25-11.jpg,green,embroidered,2 Piece - Embroidered Suit - PFE25-11,11990,Cambric,Nishat,images_seg/PFE25-11.png,title
PFE25-45,images/PFE25-45.jpg,yellow,printed,3 Piece - Printed Suit - PFE25-45,12990,Silk,Nishat,images_seg/PFE25-45.png,title
PFE25-33,images/PFE25-33.jpg,black,embroidered,2 Piece - Embroidered Suit - PFE25-33,14490,Cambric,Nishat,images_seg/PFE25-33.png,title
PFE25-42,images/PFE25-42.jpg,blue,embroidered,3 Piece - Embroidered Suit - PFE25-42,15990,Cambric,Nishat,images_seg/PFE25-42.png,title
PFE25-53,images/PFE25-53.jpg,peach,embroidered,3 Piece - Embroidered Suit - PFE25-53,14990,Cotton,Nishat,images_seg/PFE25-53.png,title
PFE25-54,images/PFE25-54.jpg,purple,embroidered,3 Piece - Embroidered Suit - PFE25-54,23990,Cotton,Nishat,images_seg/PFE25-54.png,title
PFE25-40,images/PFE25-40.jpg,green,embroidered,3 Piece - Printed Embroidered Suit - PFE25-40,15990,Cambric,Nishat,images_seg/PFE25-40.png,title
PFE25-51,images/PFE25-51.jpg,blue,embroidered,3 Piece - Basic Suit - PFE25-51,20990,Raw Silk,Nishat,images_seg/PFE25-51.png,clip
PFE25-52,images/PFE25-52.jpg,black,embroidered,3 Piece - Basic Suit - PFE25-52,20990,Raw Silk,Nishat,images_seg/PFE25-52.png,clip
PS25-226,images/PS25-226.jpg,multi,printed,2 Piece - Printed Suit - PS25-226,4990,Cambric,Nishat,images_seg/PS25-226.png,title
PS25-261,images/PS25-261.jpg,yellow,embroidered,2 Piece - Basic Suit - PS25-261,8490,Cambric,Nishat,images_seg/PS25-261.png,clip
PS25-198,images/PS25-198.jpg,red,embroidered,Embroidered Tunic - PS25-198,4290,Cambric,Nishat,images_seg/PS25-198.png,title
PS25-128,images/PS25-128.jpg,white,embroidered,2 Piece - Embroidered Suit - PS25-128,9490,Cambric,Nishat,images_seg/PS25-128.png,title
PS25-190,images/PS25-190.jpg,lilac,embroidered,2 Piece - Embroidered Suit - PS25-190,10990,Cambric,Nishat,images_seg/PS25-190.png,title
PS25-131,images/PS25-131.jpg,blue,solid,3 Piece - Basic Suit - PS25-131,9990,Cambric,Nishat,images_seg/PS25-131.png,clip
PS25-135,images/PS25-135.jpg,black,jacquard,Basic Shalwar - PS25-135,1990,Cambric,Nishat,images_seg/PS25-135.png,clip
PS25-163,images/PS25-163.jpg,white,embroidered,Embroidered Trousers - PS25-163,2490,Cambric,Nishat,images_seg/PS25-163.png,title
PS25-73,images/PS25-73.jpg,black,embroidered,Embroidered Jacket - PS25-73,9990,Jacquard,Nishat,images_seg/PS25-73.png,title
PS25-199,images/PS25-199.jpg,orange,embroidered,2 Piece - Embroidered Suit - PS25-199,9990,Cambric,Nishat,images_seg/PS25-199.png,title
PS25-193,images/PS25-193.jpg,black,embroidered,2 Piece - Printed Embroidered Suit - PS25-193,8990,Lawn,Nishat,images_seg/PS25-193.png,title
AS25-72,images/AS25-72.jpg,white,embroidered,2 Piece - Basic Dress - AS25-72,9990,Cambric,Nishat,images_seg/AS25-72.png,clip
AS25-93,images/AS25-93.jpg,multi,embroidered,Printed Embroidered Tunic - AS25-93,3990,Khaddar,Nishat,images_seg/AS25-93.png,title
AS25-106,images/AS25-106.jpg,orange,embroidered,Basic Tunic - AS25-106,4490,Cotton,Nishat,images_seg/AS25-106.png,clip
AS25-123,images/AS25-123.jpg,white,printed,Printed Tunic - AS25-123,3490,Georgette,Nishat,images_seg/AS25-123.png,title
AS25-124,images/AS25-124.jpg,black,printed,Printed Tunic - AS25-124,2990,Khaddar,Nishat,images_seg/AS25-124.png,title
FS25-41,images/FS25-41.jpg,white,printed,Printed Dress - FS25-41,13990,Khaddar,Nishat,images_seg/FS25-41.png,title
PS25-212,images/PS25-212.jpg,rust,embroidered,3 Piece - Embroidered Suit - PS25-212,13990,Jacquard,Nishat,images_seg/PS25-212.png,title
PS25-271,images/PS25-271.jpg,brown,printed,Printed Kurta - PS25-271,4990,Khaddar,Nishat,images_seg/PS25-271.png,title
PS25-81,images/PS25-81.jpg,yellow,embroidered,2 Piece - Embroidered Suit - PS25-81,8490,Khaddar,Nishat,images_seg/PS25-81.png,title
PS25-263,images/PS25-263.jpg,red,solid,3 Piece - Basic Suit - PS25-263,11490,Jacquard,Nishat,images_seg/PS25-263.png,clip
PS25-208,images/PS25-208.jpg,pink,embroidered,3 Piece - Embroidered Suit - PS25-208,15990,Jacquard,Nishat,images_seg/PS25-208.png,title
PS25-98,images/PS25-98.jpg,green,embroidered,2 Piece - Basic Suit - PS25-98,8490,Jacquard,Nishat,images_seg/PS25-98.png,clip
PS25-254,images/PS25-254.jpg,maroon,embroidered,2 Piece - Embroidered Suit - PS25-254,13490,Khaddar,Nishat,images_seg/PS25-254.png,title
PS25-66,images/PS25-66.jpg,multi,embroidered,2 Piece - Embroidered Suit - PS25-66,8490,Khaddar,Nishat,images_seg/PS25-66.png,title
PS25-264,images/PS25-264.jpg,maroon,embroidered,Embroidered Shirt - PS25-264,5990,Cambric,Nishat,images_seg/PS25-264.png,title
PS25-272,images/PS25-272.jpg,black,embroidered,Embroidered Shirt - PS25-272,5990,Khaddar,Nishat,images_seg/PS25-272.png,title
PS25-80,images/PS25-80.jpg,grey,embroidered,3 Piece - Basic Suit - PS25-80,14990,Jacquard,Nishat,images_seg/PS25-80.png,clip
PS25-214,images/PS25-214.jpg,black,embroidered,3 Piece - Embroidered Suit - PS25-214,13990,Poly,Nishat,images_seg/PS25-214.png,title
PS25-211,images/PS25-211.jpg,grey,embroidered,2 Piece - Embroidered Suit - PS25-211,11990,Cambric,Nishat,images_seg/PS25-211.png,title
